GeneMark.hmm PROKARYOTIC (Version 3.40)
Date: Mon Nov 18 09:03:24 2019
Sequence file name: sequence
Model file name: itr_0.mod
RBS: false
Model information: Heuristic_model_for_genetic_code_11_and_GC_66

FASTA definition line: empty-fasta-def-line
Predicted genes
   Gene    Strand    LeftEnd    RightEnd       Gene     Class
  753        +      827552      828076          525        1
  754        +      828140      828892          753        1
  755        +      829288      829704          417        1
  756        +      830074      830610          537        1
  757        +      830855      831661          807        1
  758        +      831695      832303          609        1
  759        +      832534      832848          315        1
  760        +      832990      833508          519        1
  761        -      833886      834443          558        1
  762        -      834440      834946          507        1
  763        -      835059      835205          147        1
  764        +      835701      838052         2352        1
  765        +      838451      840856         2406        1
  766        +      840947      841204          258        1
  767        +      841228      841656          429        1
  768        -      841737      841874          138        1
  769        +      842033      842278          246        1
  770        -      842347      843231          885        1
  771        -      843242      844414         1173        1
  772        -      844421      845953         1533        1
  773        +      846159      847913         1755        1
  774        -      848103      850040         1938        1
  775        -      850342      850527          186        1
  776        -      850741      851466          726        1
  777        +      851608      852351          744        1
  778        +      852396      853853         1458        1
  779        -      853825      854226          402        1
  780        -      854267      854686          420        1
  781        -      854699      855826         1128        1
  782        -      855925      856470          546        1
  783        -      856473      856679          207        1
  784        -      856682      858037         1356        1
  785        -      858037      858864          828        1
  786        -      858864      860072         1209        1
  787        -      860069      860710          642        1
  788        +      860912      862381         1470        1
  789        +      862412      863158          747        1
  790        +      863319      864143          825        1
  791        +      864140      864574          435        1
  792        +      864631      865854         1224        1
  793        -      865851      867389         1539        1
  794        -      867440      868351          912        1
  795        +      868458      869030          573        1
  796        -      868984      869763          780        1
  797        +      870008      871426         1419        1
  798        +      871431      872675         1245        1
  799        -      872672      873292          621        1
  800        +      873343      874236          894        1
  801        +      874266      874943          678        1
  802        +      874960      876390         1431        1
  803        +      876436      876570          135        1
  804        -      876818      878440         1623        1
  805        +      878638      879324          687        1
  806        +      879361      881040         1680        1
  807        -      881075      881713          639        1
  808        +      881732      882418          687        1
  809        +      882548      882763          216        1
  810        +      882760      883434          675        1
  811        -      883451      883924          474        1
  812        -      884072      884800          729        1
  813        -      884797      885840         1044        1
  814        -      885837      886646          810        1
  815        +      886719      887024          306        1
  816        -      887137      888636         1500        1
  817        +      889129      889398          270        1
  818        +      889449      890333          885        1
  819        +      890388      891482         1095        1
  820        -      891472      892269          798        1
  821        -      892266      893231          966        1
  822        +      893318      894619         1302        1
  823        +      894631      894978          348        1
  824        -      894972      895628          657        1
  825        +      895784      898084         2301        1
  826        +      898081      898710          630        1
  827        +      898831      899787          957        1
  828        -      899732      901330         1599        1
  829        +      901635      902024          390        1
  830        +      902111      903694         1584        1
  831        +      903725      904819         1095        1
  832        -      904905      905087          183        1
  833        -      905234      906340         1107        1
  834        +      906405      907292          888        1
  835        -      907338      908018          681        1
  836        -      908015      908113           99        1
  837        -      908181      908483          303        1
  838        -      908485      909318          834        1
  839        -      909611      910033          423        1
  840        -      910030      910842          813        1
  841        +      910933      911739          807        1
  842        +      911736      912683          948        1
  843        +      912726      913502          777        1
  844        -      913558      914199          642        1
  845        -      914257      916311         2055        1
  846        -      916477      917646         1170        1
  847        -      917734      918750         1017        1
  848        -      918912      919571          660        1
  849        +      919835      920689          855        1
  850        -      920741      921133          393        1
  851        -      921191      921838          648        1
  852        +      921970      922875          906        1
  853        -      922894      923709          816        1
  854        +      924951      925364          414        1
  855        +      925361      927610         2250        1
  856        -      927837      930485         2649        1
  857        +      931082      931597          516        1
  858        -      932279      933025          747        1
  859        -      933003      934031         1029        1
  860        +      934879      935490          612        1
  861        +      935577      936389          813        1
  862        -      936457      937101          645        1
  863        +      938076      939404         1329        1
  864        +      939409      940392          984        1
  865        -      940456      941106          651        1
  866        +      941253      942467         1215        1
  867        -      942680      944194         1515        1
  868        +      944352      944735          384        1
  869        +      945127      946056          930        1
  870        +      946056      947315         1260        1
  871        +      947297      947644          348        1
  872        -      947641      948468          828        1
  873        +      948823      949395          573        1
  874        -      949436      951118         1683        1
  875        +      951183      951626          444        1
  876        +      951632      952711         1080        1
  877        +      952825      953229          405        1
  878        +      953326      953730          405        1
  879        -      953727      954977         1251        1
  880        +      955050      956288         1239        1
  881        +      956293      958455         2163        1
  882        -      958523      960157         1635        1
  883        -      960342      962612         2271        1
  884        +      962890      963393          504        1
  885        +      963390      963872          483        1
  886        +      963869      964294          426        1
  887        +      964276      965184          909        1
  888        -      965983      966261          279        1
  889        -      966265      967347         1083        1
  890        -      967344      967733          390        1
  891        +      967898      968305          408        1
  892        -      968424      970244         1821        1
  893        +      970505      972457         1953        1
  894        -      972546      973706         1161        1
  895        -      973806      974294          489        1
  896        -      974291      975676         1386        1
  897        +      976075      976863          789        1
  898        -      976872      978203         1332        1
  899        -      978481      978708          228        1
  900        +      978934      979365          432        1
  901        +      979362      980228          867        1
  902        +      980225      980509          285        1
  903        -      980506      981267          762        1
  904        -      981424      982554         1131        1
  905        +      982762      983784         1023        1
  906        +      983803      985530         1728        1
  907        -      985513      985971          459        1
  908        +      987233      988705         1473        1
  909        -      988740      989861         1122        1
  910        -      989948      992596         2649        1
  911        -      992598      993179          582        1
  912        +      993378      993752          375        1
  913        +      993811      995340         1530        1
  914        -      995318      996295          978        1
  915        +      996524      997705         1182        1
  916        +      997863      999299         1437        1
  917        +      999472     1000767         1296        1
  918        -     1000808     1002415         1608        1
  919        -     1002441     1002704          264        1
  920        +     1003040     1003792          753        1
  921        +     1003805     1003957          153        1
  922        +     1003957     1004484          528        1
  923        -     1004501     1005841         1341        1
  924        -     1005852     1006562          711        1
  925        -     1006693     1008180         1488        1
  926        +     1008207     1008938          732        1
  927        +     1008944     1010062         1119        1
  928        +     1010247     1011734         1488        1
  929        +     1011731     1014124         2394        1
  930        +     1014394     1014555          162        1
  931        +     1014681     1014860          180        1
  932        +     1014866     1015300          435        1
  933        +     1015446     1016171          726        1
  934        +     1016212     1016685          474        1
  935        -     1016820     1017023          204        1
  936        -     1017217     1018725         1509        1
  937        -     1018727     1019965         1239        1
  938        -     1020058     1021287         1230        1
  939        -     1021344     1021643          300        1
  940        +     1022087     1023868         1782        1
  941        +     1024000     1024122          123        1
  942        +     1024271     1024687          417        1
  943        +     1024684     1025184          501        1
  944        -     1025497     1026816         1320        1
  945        +     1027104     1027685          582        1
  946        +     1027685     1029337         1653        1
  947        -     1029513     1030577         1065        1
  948        -     1030578     1031804         1227        1
  949        -     1031896     1032633          738        1
  950        -     1032710     1033786         1077        1
  951        -     1033840     1034631          792        1
  952        +     1035089     1036015          927        1
  953        +     1036028     1037002          975        1
  954        +     1037011     1037925          915        1
  955        -     1037920     1039839         1920        1
  956        -     1039936     1040868          933        1
  957        +     1041264     1042094          831        1
  958        +     1042265     1043239          975        1
  959        +     1043299     1044315         1017        1
  960        +     1044317     1045222          906        1
  961        -     1045199     1046020          822        1
  962        +     1046136     1048415         2280        1
  963        +     1048412     1050346         1935        1
  964        -     1050593     1051435          843        1
  965        -     1051544     1052317          774        1
  966        -     1052696     1053736         1041        1
  967        +     1053759     1054241          483        1
  968        +     1054247     1055008          762        1
  969        -     1055024     1056685         1662        1
  970        -     1057300     1057530          231        1
  971        -     1057646     1057918          273        1
  972        +     1058260     1060575         2316        1
  973        -     1060656     1061654          999        1
  974        +     1061964     1063127         1164        1
  975        +     1063140     1064051          912        1
  976        -     1064114     1064962          849        1
  977        +     1065127     1066038          912        1
  978        +     1066165     1067445         1281        1
  979        +     1067696     1068208          513        1
  980        +     1068205     1069776         1572        1
  981        +     1069883     1071262         1380        1
  982        +     1071375     1073273         1899        1
  983        +     1073327     1073548          222        1
  984        +     1073545     1073928          384        1
  985        +     1074095     1074421          327        1
  986        -     1074440     1075114          675        1
  987        -     1075297     1076259          963        1
  988        +     1076272     1076418          147        1
  989        -     1076778     1077110          333        1
  990        -     1077233     1077892          660        1
  991        +     1077975     1078334          360        1
  992        +     1078391     1078687          297        1
  993        +     1078677     1081055         2379        1
  994        +     1081052     1081684          633        1
  995        -     1081775     1082584          810        1
  996        -     1082584     1083750         1167        1
  997        -     1083747     1085756         2010        1
  998        -     1085756     1087351         1596        1
  999        -     1087348     1088496         1149        1
 1000        -     1088493     1090127         1635        1
 1001        +     1090373     1093144         2772        1
 1002        -     1093361     1094356          996        1
 1003        +     1094886     1095059          174        1
 1004        -     1095078     1096451         1374        1
 1005        +     1096816     1097508          693        1
 1006        +     1097508     1099022         1515        1
 1007        +     1099366     1100460         1095        1
 1008        +     1100460     1101005          546        1
 1009        -     1101025     1101480          456        1
 1010        +     1101803     1102549          747        1
 1011        +     1102659     1105109         2451        1
 1012        +     1105815     1106276          462        1
 1013        -     1106405     1107400          996        1
 1014        -     1107443     1108099          657        1
 1015        +     1108155     1108349          195        1
 1016        -     1108578     1109249          672        1
 1017        +     1109272     1110192          921        1
 1018        +     1110278     1111549         1272        1
 1019        +     1111612     1112223          612        1
 1020        +     1112342     1113460         1119        1
 1021        +     1113861     1114112          252        1
 1022        -     1114173     1114382          210        1
 1023        +     1114799     1115749          951        1
 1024        +     1115866     1116525          660        1
 1025        -     1116531     1117148          618        1
 1026        +     1117230     1118393         1164        1
 1027        -     1118428     1119996         1569        1
 1028        +     1120022     1120879          858        1
 1029        -     1120889     1122112         1224        1
 1030        -     1122222     1123466         1245        1
 1031        +     1123831     1125417         1587        1
 1032        -     1125444     1127003         1560        1
 1033        +     1127089     1127883          795        1
 1034        +     1128091     1129179         1089        1
 1035        +     1129152     1130105          954        1
 1036        +     1130185     1131111          927        1
 1037        +     1131625     1133259         1635        1
 1038        -     1133333     1133908          576        1
 1039        -     1133921     1134568          648        1
 1040        -     1134785     1135117          333        1
 1041        +     1135140     1135490          351        1
 1042        -     1135501     1136445          945        1
 1043        -     1136573     1138060         1488        1
 1044        +     1138315     1138908          594        1
 1045        +     1138967     1142671         3705        1
 1046        +     1142671     1143648          978        1
 1047        +     1143787     1144467          681        1
 1048        +     1144564     1145853         1290        1
 1049        +     1145858     1146544          687        1
 1050        +     1146537     1147028          492        1
 1051        +     1147019     1147978          960        1
 1052        -     1148427     1149107          681        1
 1053        -     1149104     1151719         2616        1
 1054        +     1151777     1151923          147        1
 1055        +     1151914     1152012           99        1
 1056        +     1152012     1153727         1716        1
 1057        +     1153727     1155853         2127        1
 1058        +     1155853     1156422          570        1
 1059        -     1156426     1157886         1461        1
 1060        -     1157963     1158736          774        1
 1061        -     1158918     1159409          492        1
 1062        -     1159375     1160040          666        1
 1063        -     1160095     1160418          324        1
 1064        -     1160544     1160828          285        1
 1065        -     1160855     1161151          297        1
 1066        -     1161297     1162403         1107        1
 1067        -     1162549     1163376          828        1
 1068        -     1164164     1164403          240        1
 1069        -     1164572     1165009          438        1
 1070        -     1165092     1165484          393        1
 1071        -     1165781     1166806         1026        1
 1072        +     1167092     1167676          585        1
 1073        +     1167787     1168554          768        1
 1074        +     1169423     1170670         1248        1
 1075        -     1171038     1171592          555        1
 1076        -     1172110     1172292          183        1
 1077        +     1172386     1172832          447        1
 1078        +     1172878     1173786          909        1
 1079        -     1173945     1174700          756        1
 1080        +     1175208     1175381          174        1
 1081        +     1175861     1176112          252        1
 1082        +     1176228     1176485          258        1
 1083        +     1177712     1178392          681        1
 1084        -     1178604     1178768          165        1
 1085        +     1179345     1180577         1233        1
 1086        +     1180684     1182315         1632        1
 1087        +     1182397     1183455         1059        1
 1088        +     1183508     1183981          474        1
 1089        +     1184015     1184878          864        1
 1090        +     1184952     1185740          789        1
 1091        -     1185741     1186823         1083        1
 1092        -     1186904     1187287          384        1
 1093        +     1187540     1188001          462        1
 1094        +     1187998     1188393          396        1
 1095        -     1188421     1190391         1971        1
 1096        -     1190757     1192166         1410        1
 1097        -     1192510     1194114         1605        1
 1098        -     1194270     1195043          774        1
 1099        -     1195055     1196092         1038        1
 1100        +     1196185     1196319          135        1
 1101        +     1196312     1197115          804        1
 1102        +     1197222     1198082          861        1
 1103        -     1198156     1199388         1233        1
 1104        -     1199426     1200376          951        1
 1105        +     1200932     1201660          729        1
 1106        +     1201717     1203111         1395        1
 1107        +     1203559     1204035          477        1
 1108        +     1204067     1205233         1167        1
 1109        -     1205304     1205798          495        1
 1110        -     1205984     1206325          342        1
 1111        +     1206538     1207386          849        1
 1112        +     1207383     1207649          267        1
 1113        +     1207636     1209657         2022        1
 1114        -     1209756     1210532          777        1
 1115        +     1210595     1211383          789        1
 1116        +     1211560     1213863         2304        1
 1117        +     1214826     1215131          306        1
 1118        +     1215599     1216054          456        1
 1119        +     1216469     1219030         2562        1
 1120        -     1219248     1220186          939        1
 1121        +     1220574     1221854         1281        1
 1122        +     1221959     1222786          828        1
 1123        +     1222997     1224298         1302        1
 1124        +     1224442     1225260          819        1
 1125        -     1225263     1225922          660        1
 1126        -     1226141     1227565         1425        1
 1127        -     1227596     1228582          987        1
 1128        +     1228785     1229384          600        1
 1129        -     1229391     1230548         1158        1
 1130        -     1230660     1230971          312        1
 1131        -     1230971     1231291          321        1
 1132        +     1231301     1231990          690        1
 1133        +     1232311     1232826          516        1
 1134        -     1232844     1233956         1113        1
 1135        -     1233966     1234223          258        1
 1136        -     1234213     1235460         1248        1
 1137        -     1235457     1236095          639        1
 1138        +     1236185     1237192         1008        1
 1139        -     1237209     1238123          915        1
 1140        +     1238255     1239328         1074        1
 1141        +     1239416     1239613          198        1
 1142        +     1239610     1239984          375        1
 1143        +     1240244     1240885          642        1
 1144        -     1241115     1241390          276        1
 1145        +     1241633     1241956          324        1
 1146        -     1241971     1242783          813        1
 1147        -     1242864     1243013          150        1
 1148        -     1243010     1243504          495        1
 1149        +     1243740     1245107         1368        1
 1150        +     1245141     1246151         1011        1
 1151        -     1246144     1247052          909        1
 1152        +     1247172     1248077          906        1
 1153        +     1248097     1249326         1230        1
 1154        -     1249330     1249935          606        1
 1155        -     1249932     1251347         1416        1
 1156        -     1251617     1252972         1356        1
 1157        -     1253074     1254534         1461        1
 1158        +     1254618     1256135         1518        1
 1159        +     1256132     1257313         1182        1
 1160        +     1257325     1259055         1731        1
 1161        -     1259067     1261376         2310        1
 1162        +     1261922     1262158          237        1
 1163        -     1262272     1264128         1857        1
 1164        +     1264314     1264556          243        1
 1165        +     1264606     1264947          342        1
 1166        -     1265472     1266488         1017        1
 1167        -     1266485     1266985          501        1
 1168        +     1267587     1268195          609        1
 1169        -     1268203     1269018          816        1
 1170        -     1269152     1269958          807        1
 1171        +     1269957     1271144         1188        1
 1172        +     1271156     1271908          753        1
 1173        -     1272036     1272191          156        1
 1174        +     1272423     1273334          912        1
 1175        +     1273298     1274767         1470        1
 1176        +     1274900     1275550          651        1
 1177        -     1276300     1277709         1410        1
 1178        +     1277908     1278300          393        1
 1179        +     1278383     1278820          438        1
 1180        -     1278904     1279617          714        1
 1181        +     1279637     1280020          384        1
 1182        -     1279998     1280846          849        1
 1183        -     1280843     1281430          588        1
 1184        +     1281429     1281872          444        1
 1185        +     1282030     1282218          189        1
 1186        +     1282306     1282893          588        1
 1187        +     1282890     1283036          147        1
 1188        -     1283056     1283442          387        1
 1189        +     1284456     1284782          327        1
 1190        +     1284992     1286287         1296        1
 1191        -     1286284     1286568          285        1
 1192        -     1286586     1287056          471        1
 1193        +     1287328     1291026         3699        1
 1194        +     1291065     1292741         1677        1
 1195        +     1292738     1293403          666        1
 1196        +     1293406     1294146          741        1
 1197        +     1294168     1296054         1887        1
 1198        +     1296152     1298059         1908        1
 1199        -     1298087     1298692          606        1
 1200        -     1298764     1299804         1041        1
 1201        -     1299822     1300124          303        1
 1202        +     1300304     1301215          912        1
 1203        +     1301248     1301355          108        1
 1204        +     1301385     1301747          363        1
 1205        -     1301755     1302681          927        1
 1206        +     1303072     1305501         2430        1
 1207        -     1305669     1306001          333        1
 1208        -     1306202     1308226         2025        1
 1209        -     1308223     1308792          570        1
 1210        +     1309005     1309331          327        1
 1211        +     1309364     1310452         1089        1
 1212        -     1310480     1313299         2820        1
 1213        +     1313677     1315191         1515        1
 1214        +     1315234     1319982         4749        1
 1215        +     1320176     1321453         1278        1
 1216        +     1321559     1324528         2970        1
 1217        -     1324532     1325431          900        1
 1218        -     1325776     1327512         1737        1
 1219        -     1327689     1329305         1617        1
 1220        +     1329378     1331021         1644        1
 1221        +     1331021     1332010          990        1
 1222        +     1332092     1332964          873        1
 1223        +     1332980     1333858          879        1
 1224        +     1333931     1334845          915        1
 1225        +     1334927     1335754          828        1
 1226        +     1335794     1337215         1422        1
 1227        -     1337248     1338513         1266        1
 1228        +     1338973     1339302          330        1
 1229        +     1339349     1340524         1176        1
 1230        +     1340674     1340955          282        1
 1231        +     1341006     1341290          285        1
 1232        -     1341358     1342605         1248        1
 1233        +     1342942     1344219         1278        1
 1234        -     1344216     1345169          954        1
 1235        +     1345260     1346324         1065        1
 1236        -     1346321     1346905          585        1
 1237        -     1346936     1348624         1689        1
 1238        +     1348719     1349282          564        1
 1239        +     1349392     1351125         1734        1
 1240        +     1351323     1352147          825        1
 1241        +     1352144     1353118          975        1
 1242        +     1353157     1353525          369        1
 1243        +     1353522     1354136          615        1
 1244        +     1354243     1354470          228        1
 1245        -     1354498     1355661         1164        1
 1246        +     1355836     1357050         1215        1
 1247        -     1357293     1357625          333        1
 1248        -     1357759     1359420         1662        1
 1249        -     1359472     1360146          675        1
 1250        -     1360155     1361717         1563        1
 1251        -     1361798     1362733          936        1
 1252        -     1362723     1363361          639        1
 1253        -     1363503     1364177          675        1
 1254        +     1364413     1365186          774        1
 1255        +     1365227     1365808          582        1
 1256        +     1365833     1367461         1629        1
 1257        +     1367463     1367858          396        1
 1258        -     1367891     1368703          813        1
 1259        -     1368832     1370253         1422        1
 1260        -     1370292     1370726          435        1
 1261        +     1370920     1371477          558        1
 1262        +     1371544     1371702          159        1
 1263        -     1371777     1372922         1146        1
 1264        -     1372962     1374107         1146        1
 1265        -     1374322     1374864          543        1
 1266        -     1374861     1376168         1308        1
 1267        -     1376230     1376442          213        1
 1268        +     1377057     1377503          447        1
 1269        +     1377530     1378930         1401        1
 1270        +     1378927     1379850          924        1
 1271        +     1379840     1380679          840        1
 1272        +     1380684     1381865         1182        1
 1273        -     1381942     1382943         1002        1
 1274        +     1383213     1384202          990        1
 1275        +     1384266     1384538          273        1
 1276        +     1384535     1384966          432        1
 1277        -     1384989     1386677         1689        1
 1278        +     1386857     1387717          861        1
 1279        -     1387798     1388628          831        1
 1280        -     1388685     1388978          294        1
 1281        -     1388975     1389292          318        1
 1282        -     1389357     1393001         3645        1
 1283        -     1393194     1393865          672        1
 1284        -     1394214     1394330          117        1
 1285        -     1394928     1395023           96        1
 1286        -     1395063     1395458          396        1
 1287        -     1395821     1399240         3420        1
 1288        -     1399296     1399664          369        1
 1289        +     1399970     1401661         1692        1
 1290        +     1401658     1402809         1152        1
 1291        -     1402778     1403386          609        1
 1292        -     1403386     1404591         1206        1
 1293        -     1404717     1406084         1368        1
 1294        -     1406081     1407340         1260        1
 1295        +     1407411     1408238          828        1
 1296        +     1408240     1409358         1119        1
 1297        -     1409484     1409957          474        1
 1298        -     1409938     1410372          435        1
 1299        +     1410431     1411819         1389        1
 1300        +     1411894     1413087         1194        1
 1301        +     1413386     1413940          555        1
 1302        -     1413960     1415840         1881        1
 1303        -     1416181     1417347         1167        1
 1304        -     1417658     1418356          699        1
 1305        -     1418579     1418953          375        1
 1306        -     1419014     1419787          774        1
 1307        -     1419961     1420302          342        1
 1308        -     1420410     1422254         1845        1
 1309        -     1422302     1424050         1749        1
 1310        +     1424182     1424754          573        1
 1311        +     1424751     1425293          543        1
 1312        -     1425438     1425944          507        1
 1313        +     1426266     1427417         1152        1
 1314        +     1427414     1430041         2628        1
 1315        +     1430062     1431648         1587        1
 1316        -     1431665     1433302         1638        1
 1317        -     1433433     1435271         1839        1
 1318        -     1435268     1436143          876        1
 1319        -     1436140     1437117          978        1
 1320        +     1437324     1437815          492        1
 1321        +     1437927     1438907          981        1
 1322        +     1438907     1440751         1845        1
 1323        +     1440805     1441290          486        1
 1324        +     1441348     1442718         1371        1
 1325        +     1442767     1443399          633        1
 1326        -     1443482     1444885         1404        1
 1327        -     1445499     1445834          336        1
 1328        +     1446379     1448031         1653        1
 1329        +     1448094     1449371         1278        1
 1330        +     1449375     1450700         1326        1
 1331        +     1450697     1451779         1083        1
 1332        +     1451997     1452947          951        1
 1333        +     1453204     1455012         1809        1
 1334        +     1455163     1455405          243        1
 1335        +     1455495     1456568         1074        1
 1336        +     1456565     1457542          978        1
 1337        +     1457558     1458211          654        1
 1338        +     1458292     1459509         1218        1
 1339        +     1459865     1460251          387        1
 1340        +     1460244     1460996          753        1
 1341        +     1461003     1461290          288        1
 1342        +     1461321     1461836          516        1
 1343        +     1461843     1463183         1341        1
 1344        +     1463228     1464877         1650        1
 1345        +     1464884     1465801          918        1
 1346        +     1465841     1467301         1461        1
 1347        +     1467315     1467680          366        1
 1348        +     1467688     1468131          444        1
 1349        -     1468171     1469496         1326        1
 1350        -     1469671     1470252          582        1
 1351        +     1470321     1471577         1257        1
 1352        -     1477134     1477631          498        1
 1353        -     1477628     1479118         1491        1
 1354        -     1479199     1480824         1626        1
 1355        -     1480894     1482501         1608        1
 1356        -     1482514     1484085         1572        1
 1357        +     1484288     1484959          672        1
 1358        -     1485313     1485768          456        1
 1359        +     1485901     1487031         1131        1
 1360        +     1487194     1488075          882        1
 1361        -     1488154     1489965         1812        1
 1362        -     1490117     1492312         2196        1
 1363        -     1492320     1494386         2067        1
 1364        +     1494564     1497155         2592        1
 1365        -     1497195     1499171         1977        1
 1366        -     1499213     1500493         1281        1
 1367        +     1500661     1500966          306        1
 1368        +     1501046     1501582          537        1
 1369        +     1501599     1502633         1035        1
 1370        +     1502644     1503081          438        1
 1371        +     1503103     1503384          282        1
 1372        +     1503394     1504365          972        1
 1373        +     1504464     1505078          615        1
 1374        +     1505075     1505890          816        1
 1375        +     1506061     1506738          678        1
 1376        +     1506755     1507534          780        1
 1377        +     1507573     1508187          615        1
 1378        -     1508184     1508546          363        1
 1379        -     1508543     1508884          342        1
 1380        +     1509034     1509288          255        1
 1381        +     1509281     1510846         1566        1
 1382        +     1510846     1512006         1161        1
 1383        -     1511973     1512605          633        1
 1384        +     1513047     1515626         2580        1
 1385        +     1515623     1517362         1740        1
 1386        +     1517491     1518234          744        1
 1387        -     1518227     1518400          174        1
 1388        +     1518763     1519134          372        1
 1389        -     1519200     1519985          786        1
 1390        -     1520005     1521876         1872        1
 1391        -     1521885     1524032         2148        1
 1392        -     1524029     1524424          396        1
 1393        -     1525293     1526216          924        1
 1394        -     1526236     1526376          141        1
 1395        +     1526717     1530091         3375        1
 1396        +     1530173     1530925          753        1
 1397        -     1530973     1531209          237        1
 1398        +     1531348     1532370         1023        1
 1399        -     1532443     1533633         1191        1
 1400        -     1533948     1534610          663        1
 1401        -     1534607     1535392          786        1
 1402        -     1535683     1537644         1962        1
 1403        -     1537783     1538169          387        1
 1404        +     1538474     1539211          738        1
 1405        +     1539180     1539440          261        1
 1406        -     1539512     1540717         1206        1
 1407        +     1541020     1541805          786        1
 1408        -     1541994     1542878          885        1
 1409        -     1542929     1543198          270        1
 1410        +     1543434     1544828         1395        1
 1411        +     1544825     1546006         1182        1
 1412        +     1546030     1546992          963        1
 1413        +     1547832     1549151         1320        1
 1414        +     1549148     1550641         1494        1
 1415        -     1550579     1551217          639        1
 1416        -     1551228     1552517         1290        1
 1417        +     1552654     1553235          582        1
 1418        +     1553232     1554191          960        1
 1419        +     1554188     1555480         1293        1
 1420        +     1555477     1555974          498        1
 1421        +     1555971     1557101         1131        1
 1422        +     1557101     1560448         3348        1
 1423        +     1560445     1561269          825        1
 1424        +     1561464     1561772          309        1
 1425        +     1561769     1563388         1620        1
 1426        +     1563931     1564266          336        1
 1427        +     1564467     1565027          561        1
 1428        +     1565024     1565425          402        1
 1429        +     1565441     1566697         1257        1
 1430        +     1566816     1568036         1221        1
 1431        -     1568109     1569587         1479        1
 1432        -     1569584     1570969         1386        1
 1433        +     1571086     1572081          996        1
 1434        -     1572127     1573857         1731        1
 1435        -     1574112     1574513          402        1
 1436        -     1574510     1574767          258        1
 1437        -     1574850     1575809          960        1
 1438        -     1575834     1576796          963        1
 1439        +     1576819     1577532          714        1
 1440        +     1577613     1579580         1968        1
 1441        -     1579598     1580422          825        1
 1442        +     1580591     1581073          483        1
 1443        -     1581145     1581969          825        1
 1444        +     1582166     1583104          939        1
 1445        +     1583101     1584474         1374        1
 1446        +     1584508     1585197          690        1
 1447        +     1585194     1586213         1020        1
 1448        -     1586210     1587766         1557        1
 1449        -     1587772     1588491          720        1
 1450        +     1588567     1589172          606        1
 1451        +     1589386     1589901          516        1
 1452        +     1589891     1590292          402        1
 1453        +     1590397     1591674         1278        1
 1454        +     1591671     1592153          483        1
 1455        +     1592150     1592614          465        1
 1456        +     1592687     1593325          639        1
 1457        +     1593505     1593978          474        1
 1458        +     1594099     1595982         1884        1
 1459        +     1595979     1596884          906        1
 1460        +     1596881     1597909         1029        1
 1461        +     1597906     1598883          978        1
 1462        -     1598893     1599501          609        1
 1463        +     1599718     1601037         1320        1
 1464        -     1601059     1602168         1110        1
 1465        -     1602321     1603928         1608        1
 1466        -     1603932     1604759          828        1
 1467        +     1604923     1606146         1224        1
 1468        +     1606386     1607972         1587        1
 1469        +     1608083     1609852         1770        1
 1470        +     1609849     1611270         1422        1
 1471        +     1611434     1612249          816        1
 1472        +     1613307     1614326         1020        1
 1473        +     1614329     1615567         1239        1
 1474        +     1615564     1616349          786        1
 1475        -     1616365     1616592          228        1
 1476        -     1616961     1617386          426        1
 1477        +     1617837     1618070          234        1
 1478        -     1618209     1619684         1476        1
 1479        +     1619791     1622091         2301        1
 1480        -     1622207     1622671          465        1
 1481        +     1622768     1623007          240        1
 1482        -     1623124     1623237          114        1
 1483        -     1623287     1623646          360        1
 1484        -     1623714     1624457          744        1
 1485        -     1624454     1625365          912        1
 1486        -     1625418     1626872         1455        1
 1487        -     1626959     1628080         1122        1
 1488        -     1628097     1630274         2178        1
 1489        +     1630452     1631210          759        1
 1490        +     1631304     1633406         2103        1
