GeneMark.hmm PROKARYOTIC (Version 3.40)
Date: Mon Nov 18 09:11:47 2019
Sequence file name: sequence
Model file name: itr_8.mod
RBS: true
Model information: GeneMarkS_gcode_11

FASTA definition line: empty-fasta-def-line
Predicted genes
   Gene    Strand    LeftEnd    RightEnd       Gene     Class
 1038        -     1134785     1135300          516        1
 1039        -     1135501     1136481          981        1
 1040        -     1136573     1138060         1488        1
 1041        +     1138249     1138908          660        1
 1042        +     1138967     1142671         3705        1
 1043        +     1142671     1143648          978        1
 1044        +     1143787     1144467          681        1
 1045        +     1144564     1145853         1290        1
 1046        +     1145858     1146544          687        1
 1047        +     1146537     1147028          492        1
 1048        +     1147019     1147978          960        1
 1049        -     1148427     1149107          681        1
 1050        -     1149104     1151635         2532        1
 1051        +     1151914     1152012           99        1
 1052        +     1152012     1153727         1716        1
 1053        +     1153724     1155853         2130        1
 1054        +     1155853     1156422          570        1
 1055        -     1156426     1157886         1461        1
 1056        -     1157963     1158637          675        1
 1057        -     1158918     1159409          492        1
 1058        -     1159375     1160040          666        1
 1059        -     1160095     1160418          324        1
 1060        -     1160544     1160828          285        1
 1061        -     1160855     1161151          297        1
 1062        -     1161297     1162430         1134        1
 1063        -     1162549     1163376          828        1
 1064        -     1164164     1164403          240        1
 1065        -     1164572     1165009          438        1
 1066        -     1165092     1165490          399        1
 1067        -     1165781     1166818         1038        1
 1068        +     1167092     1167676          585        1
 1069        +     1167757     1168554          798        1
 1070        +     1169423     1170670         1248        1
 1071        -     1171038     1172054         1017        1
 1072        -     1172110     1172313          204        1
 1073        +     1172386     1172832          447        1
 1074        +     1172908     1173786          879        1
 1075        -     1173945     1174700          756        1
 1076        +     1175861     1176112          252        1
 1077        +     1177712     1178392          681        1
 1078        +     1179345     1180577         1233        1
 1079        +     1180696     1182315         1620        1
 1080        +     1182397     1183455         1059        1
 1081        +     1183550     1183981          432        1
 1082        +     1184015     1184878          864        1
 1083        +     1184907     1185740          834        1
 1084        -     1185741     1186823         1083        1
 1085        -     1186904     1187287          384        1
 1086        +     1187441     1188001          561        1
 1087        +     1187998     1188393          396        1
 1088        -     1188421     1190424         2004        1
 1089        -     1190757     1192166         1410        1
 1090        -     1192510     1194273         1764        1
 1091        -     1194270     1195043          774        1
 1092        -     1195055     1196092         1038        1
 1093        +     1196279     1197115          837        1
 1094        +     1197222     1198082          861        1
 1095        -     1198156     1199322         1167        1
 1096        -     1199426     1200376          951        1
 1097        +     1200767     1201660          894        1
 1098        +     1201717     1203111         1395        1
 1099        +     1203559     1204035          477        1
 1100        +     1204067     1205233         1167        1
 1101        -     1205304     1205798          495        1
 1102        -     1205984     1206418          435        1
 1103        +     1206520     1207386          867        1
 1104        +     1207383     1207649          267        1
 1105        +     1207636     1209657         2022        1
 1106        -     1209756     1210532          777        1
 1107        +     1210595     1211383          789        1
 1108        +     1211560     1213863         2304        1
 1109        -     1213947     1214183          237        1
 1110        -     1214855     1214995          141        1
 1111        +     1215225     1215407          183        1
 1112        +     1215599     1216054          456        1
 1113        +     1216469     1219030         2562        1
 1114        -     1219248     1220120          873        1
 1115        +     1220574     1221854         1281        1
 1116        +     1221959     1222786          828        1
 1117        +     1222997     1224298         1302        1
 1118        +     1224385     1225260          876        1
 1119        -     1225263     1226144          882        1
 1120        -     1226141     1227565         1425        1
 1121        -     1227596     1228684         1089        1
 1122        +     1228785     1229384          600        1
 1123        -     1229391     1230548         1158        1
 1124        -     1230660     1230971          312        1
 1125        -     1230971     1231291          321        1
 1126        +     1231301     1231990          690        1
 1127        +     1232064     1232462          399        1
 1128        +     1232440     1232826          387        1
 1129        -     1232844     1233944         1101        1
 1130        -     1233966     1234223          258        1
 1131        -     1234213     1235460         1248        1
 1132        -     1235457     1236029          573        1
 1133        +     1236185     1237192         1008        1
 1134        -     1237209     1238123          915        1
 1135        +     1238255     1239328         1074        1
 1136        +     1239428     1239613          186        1
 1137        +     1239610     1239984          375        1
 1138        +     1240244     1240885          642        1
 1139        -     1241115     1241390          276        1
 1140        +     1241633     1241956          324        1
 1141        -     1241971     1242831          861        1
 1142        -     1242864     1243013          150        1
 1143        -     1243010     1243504          495        1
 1144        +     1243707     1245107         1401        1
 1145        +     1245159     1246151          993        1
 1146        -     1246144     1247010          867        1
 1147        +     1247196     1248077          882        1
 1148        +     1248097     1249326         1230        1
 1149        -     1249330     1249935          606        1
 1150        -     1249932     1251347         1416        1
 1151        -     1251617     1252972         1356        1
 1152        -     1253074     1254435         1362        1
 1153        +     1254618     1256135         1518        1
 1154        +     1256132     1257313         1182        1
 1155        +     1257325     1259055         1731        1
 1156        -     1259067     1261376         2310        1
 1157        +     1261922     1262158          237        1
 1158        -     1262272     1264128         1857        1
 1159        +     1264606     1264947          342        1
 1160        -     1265472     1266488         1017        1
 1161        -     1266485     1266985          501        1
 1162        +     1267473     1268195          723        1
 1163        -     1268203     1269018          816        1
 1164        -     1269152     1269958          807        1
 1165        +     1269957     1271144         1188        1
 1166        +     1271156     1271908          753        1
 1167        -     1272036     1272167          132        1
 1168        +     1272423     1273334          912        1
 1169        +     1273265     1274767         1503        1
 1170        +     1274900     1275550          651        1
 1171        -     1276300     1277664         1365        1
 1172        +     1277902     1278300          399        1
 1173        +     1278383     1278820          438        1
 1174        -     1278904     1279611          708        1
 1175        +     1279685     1280020          336        1
 1176        -     1279998     1280846          849        1
 1177        -     1280843     1281430          588        1
 1178        +     1281429     1281872          444        1
 1179        +     1282030     1282218          189        1
 1180        +     1282306     1282893          588        1
 1181        +     1282890     1283036          147        1
 1182        -     1283056     1284171         1116        1
 1183        -     1284179     1284862          684        1
 1184        +     1284992     1286287         1296        1
 1185        -     1286284     1286568          285        1
 1186        +     1286595     1287020          426        1
 1187        +     1287328     1291026         3699        1
 1188        +     1291065     1292741         1677        1
 1189        +     1292798     1293403          606        1
 1190        +     1293406     1294146          741        1
 1191        +     1294168     1296054         1887        1
 1192        +     1296320     1298059         1740        1
 1193        -     1298087     1298692          606        1
 1194        -     1298764     1299804         1041        1
 1195        -     1299822     1300142          321        1
 1196        +     1300304     1301215          912        1
 1197        +     1301307     1301747          441        1
 1198        -     1301755     1302681          927        1
 1199        +     1303051     1305501         2451        1
 1200        -     1305669     1306001          333        1
 1201        -     1306202     1308226         2025        1
 1202        -     1308223     1308792          570        1
 1203        +     1309005     1309331          327        1
 1204        +     1309364     1310452         1089        1
 1205        -     1310480     1313299         2820        1
 1206        +     1313764     1315191         1428        1
 1207        +     1315234     1319982         4749        1
 1208        +     1320176     1321453         1278        1
 1209        +     1321520     1324528         3009        1
 1210        -     1324532     1325431          900        1
 1211        -     1325776     1327512         1737        1
 1212        -     1327689     1329305         1617        1
 1213        +     1329378     1331021         1644        1
 1214        +     1331021     1332010          990        1
 1215        +     1332092     1332964          873        1
 1216        +     1332980     1333858          879        1
 1217        +     1333931     1334845          915        1
 1218        +     1334927     1335754          828        1
 1219        +     1335794     1337215         1422        1
 1220        -     1337248     1338513         1266        1
 1221        +     1338973     1339302          330        1
 1222        +     1339349     1340524         1176        1
 1223        +     1340674     1340955          282        1
 1224        +     1341006     1341290          285        1
 1225        -     1341358     1342605         1248        1
 1226        +     1342942     1344219         1278        1
 1227        -     1344216     1345160          945        1
 1228        +     1345260     1346324         1065        1
 1229        -     1346321     1346905          585        1
 1230        -     1346936     1348624         1689        1
 1231        +     1348719     1349282          564        1
 1232        +     1349332     1351125         1794        1
 1233        +     1351323     1352147          825        1
 1234        +     1352144     1353118          975        1
 1235        +     1353157     1353525          369        1
 1236        +     1353522     1354136          615        1
 1237        -     1354498     1355661         1164        1
 1238        +     1355845     1357050         1206        1
 1239        -     1357293     1357625          333        1
 1240        -     1357759     1359420         1662        1
 1241        -     1359472     1360146          675        1
 1242        -     1360155     1361801         1647        1
 1243        -     1361798     1362733          936        1
 1244        -     1362723     1363361          639        1
 1245        -     1363503     1364177          675        1
 1246        +     1364554     1365186          633        1
 1247        +     1365338     1365808          471        1
 1248        +     1365833     1367461         1629        1
 1249        +     1367463     1367858          396        1
 1250        -     1367891     1368721          831        1
 1251        -     1368832     1370295         1464        1
 1252        -     1370292     1370726          435        1
 1253        +     1371073     1371477          405        1
 1254        +     1371544     1371702          159        1
 1255        -     1371777     1372922         1146        1
 1256        -     1372962     1374107         1146        1
 1257        -     1374322     1374864          543        1
 1258        -     1374861     1376168         1308        1
 1259        -     1376230     1376697          468        1
 1260        +     1377048     1377503          456        1
 1261        +     1377530     1378930         1401        1
 1262        +     1378927     1379850          924        1
 1263        +     1379840     1380679          840        1
 1264        +     1380684     1381865         1182        1
 1265        -     1381942     1383012         1071        1
 1266        +     1383213     1384202          990        1
 1267        +     1384278     1384538          261        1
 1268        +     1384535     1384966          432        1
 1269        -     1384989     1386677         1689        1
 1270        +     1386857     1387717          861        1
 1271        -     1387798     1388628          831        1
 1272        -     1388685     1388978          294        1
 1273        -     1388975     1389244          270        1
 1274        -     1389357     1393052         3696        1
 1275        -     1393194     1393880          687        1
 1276        -     1395063     1395290          228        1
 1277        -     1395821     1399240         3420        1
 1278        -     1399296     1399664          369        1
 1279        +     1399645     1399758          114        1
 1280        +     1399970     1401661         1692        1
 1281        +     1401658     1402809         1152        1
 1282        -     1402778     1403386          609        1
 1283        -     1403386     1404591         1206        1
 1284        -     1404717     1406084         1368        1
 1285        -     1406081     1407340         1260        1
 1286        +     1407411     1408238          828        1
 1287        +     1408240     1409358         1119        1
 1288        -     1409484     1409933          450        1
 1289        -     1409938     1410372          435        1
 1290        +     1410431     1411819         1389        1
 1291        +     1411906     1413087         1182        1
 1292        +     1413386     1413940          555        1
 1293        -     1413960     1415840         1881        1
 1294        -     1416181     1417347         1167        1
 1295        -     1417658     1418356          699        1
 1296        -     1418579     1418917          339        1
 1297        -     1419014     1419787          774        1
 1298        -     1419961     1420302          342        1
 1299        -     1420410     1422215         1806        1
 1300        -     1422302     1424050         1749        1
 1301        +     1424182     1424754          573        1
 1302        +     1424751     1425293          543        1
 1303        -     1425438     1425944          507        1
 1304        +     1426266     1427417         1152        1
 1305        +     1427414     1430041         2628        1
 1306        +     1430038     1431648         1611        1
 1307        -     1431665     1433302         1638        1
 1308        -     1433433     1435271         1839        1
 1309        -     1435268     1436143          876        1
 1310        -     1436140     1437117          978        1
 1311        +     1437324     1437815          492        1
 1312        +     1437963     1438907          945        1
 1313        +     1438907     1440751         1845        1
 1314        +     1440805     1441290          486        1
 1315        +     1441348     1442718         1371        1
 1316        +     1442779     1443399          621        1
 1317        -     1443482     1444885         1404        1
 1318        +     1445217     1445372          156        1
 1319        -     1445499     1445834          336        1
 1320        +     1446379     1448031         1653        1
 1321        +     1448028     1449371         1344        1
 1322        +     1449375     1450700         1326        1
 1323        +     1450697     1451779         1083        1
 1324        +     1451779     1452003          225        1
 1325        +     1451997     1452947          951        1
 1326        +     1453204     1455012         1809        1
 1327        +     1455163     1455405          243        1
 1328        +     1455495     1456568         1074        1
 1329        +     1456565     1457542          978        1
 1330        +     1457558     1458211          654        1
 1331        +     1458295     1459509         1215        1
 1332        +     1459859     1460251          393        1
 1333        +     1460244     1460996          753        1
 1334        +     1461003     1461290          288        1
 1335        +     1461321     1461836          516        1
 1336        +     1461843     1463183         1341        1
 1337        +     1463228     1464877         1650        1
 1338        +     1464884     1465801          918        1
 1339        +     1465841     1467301         1461        1
 1340        +     1467315     1467680          366        1
 1341        +     1467700     1468131          432        1
 1342        -     1468171     1469505         1335        1
 1343        -     1469671     1470252          582        1
 1344        +     1470321     1471577         1257        1
 1345        -     1477134     1477631          498        1
 1346        -     1477628     1479118         1491        1
 1347        -     1479199     1480824         1626        1
 1348        -     1480894     1482501         1608        1
 1349        -     1482514     1484085         1572        1
 1350        +     1484288     1484959          672        1
 1351        -     1485313     1485738          426        1
 1352        +     1485901     1487031         1131        1
 1353        +     1487194     1488075          882        1
 1354        -     1488154     1489965         1812        1
 1355        -     1490117     1492258         2142        1
 1356        -     1492320     1494425         2106        1
 1357        +     1494726     1497155         2430        1
 1358        -     1497195     1499171         1977        1
 1359        -     1499213     1500559         1347        1
 1360        +     1500661     1500966          306        1
 1361        +     1501046     1501582          537        1
 1362        +     1501599     1502633         1035        1
 1363        +     1502668     1503081          414        1
 1364        +     1503103     1503384          282        1
 1365        +     1503394     1504365          972        1
 1366        +     1504464     1505078          615        1
 1367        +     1505075     1505890          816        1
 1368        +     1505962     1506738          777        1
 1369        +     1506755     1507534          780        1
 1370        +     1507573     1508187          615        1
 1371        -     1508184     1508546          363        1
 1372        -     1508543     1508923          381        1
 1373        +     1509034     1509288          255        1
 1374        +     1509281     1510846         1566        1
 1375        +     1510846     1512006         1161        1
 1376        -     1511973     1512605          633        1
 1377        +     1513047     1515626         2580        1
 1378        +     1515623     1517362         1740        1
 1379        +     1517491     1518234          744        1
 1380        +     1518817     1519134          318        1
 1381        -     1519200     1519985          786        1
 1382        -     1520005     1521876         1872        1
 1383        -     1521885     1524032         2148        1
 1384        -     1525293     1526126          834        1
 1385        -     1526236     1526376          141        1
 1386        +     1526717     1530091         3375        1
 1387        +     1530308     1530925          618        1
 1388        -     1530973     1531209          237        1
 1389        +     1531348     1532370         1023        1
 1390        -     1532443     1533633         1191        1
 1391        -     1533948     1534610          663        1
 1392        -     1534607     1535392          786        1
 1393        -     1535683     1537644         1962        1
 1394        -     1537783     1538133          351        1
 1395        +     1538474     1539211          738        1
 1396        +     1539204     1539440          237        1
 1397        -     1539512     1540717         1206        1
 1398        +     1541248     1541805          558        1
 1399        -     1541994     1542878          885        1
 1400        -     1542929     1543204          276        1
 1401        +     1543443     1544828         1386        1
 1402        +     1544825     1546006         1182        1
 1403        +     1546030     1546992          963        1
 1404        +     1548141     1549151         1011        1
 1405        +     1549148     1550641         1494        1
 1406        -     1550579     1551217          639        1
 1407        -     1551228     1552505         1278        1
 1408        +     1552654     1553235          582        1
 1409        +     1553232     1554191          960        1
 1410        +     1554188     1555480         1293        1
 1411        +     1555477     1555974          498        1
 1412        +     1556007     1557101         1095        1
 1413        +     1557101     1560448         3348        1
 1414        +     1560445     1561269          825        1
 1415        +     1561464     1561772          309        1
 1416        +     1561769     1563388         1620        1
 1417        +     1563949     1564266          318        1
 1418        +     1564401     1565027          627        1
 1419        +     1565093     1565425          333        1
 1420        +     1565441     1566697         1257        1
 1421        +     1566825     1568036         1212        1
 1422        -     1568109     1569587         1479        1
 1423        -     1569584     1570969         1386        1
 1424        +     1571086     1572081          996        1
 1425        -     1572127     1573830         1704        1
 1426        -     1574112     1574528          417        1
 1427        -     1574510     1574767          258        1
 1428        -     1574850     1575770          921        1
 1429        -     1575834     1576796          963        1
 1430        +     1576819     1577532          714        1
 1431        +     1577604     1579580         1977        1
 1432        -     1579598     1580422          825        1
 1433        +     1580591     1581073          483        1
 1434        -     1581145     1581912          768        1
 1435        +     1582166     1583104          939        1
 1436        +     1583101     1584474         1374        1
 1437        +     1584508     1585197          690        1
 1438        +     1585194     1586213         1020        1
 1439        -     1586210     1587814         1605        1
 1440        -     1587772     1588482          711        1
 1441        +     1588567     1589172          606        1
 1442        +     1589386     1589901          516        1
 1443        +     1589891     1590292          402        1
 1444        +     1590397     1591674         1278        1
 1445        +     1591671     1592153          483        1
 1446        +     1592150     1592614          465        1
 1447        +     1592696     1593325          630        1
 1448        +     1593505     1593978          474        1
 1449        +     1594099     1595982         1884        1
 1450        +     1595982     1596884          903        1
 1451        +     1596881     1597909         1029        1
 1452        +     1597900     1598883          984        1
 1453        -     1598893     1599501          609        1
 1454        +     1599718     1601037         1320        1
 1455        -     1601059     1602273         1215        1
 1456        -     1602321     1603928         1608        1
 1457        -     1603932     1604666          735        1
 1458        +     1604923     1606146         1224        1
 1459        +     1606386     1607972         1587        1
 1460        +     1608083     1609852         1770        1
 1461        +     1609849     1611270         1422        1
 1462        +     1611434     1612249          816        1
 1463        -     1612342     1612941          600        1
 1464        +     1613307     1614326         1020        1
 1465        +     1614329     1615567         1239        1
 1466        +     1615564     1616349          786        1
 1467        -     1616365     1616592          228        1
 1468        -     1616961     1617386          426        1
 1469        +     1617837     1618070          234        1
 1470        -     1618209     1619633         1425        1
 1471        +     1619791     1622091         2301        1
 1472        -     1622207     1622692          486        1
 1473        -     1623287     1623646          360        1
 1474        -     1623714     1624457          744        1
 1475        -     1624454     1625365          912        1
 1476        -     1625418     1626962         1545        1
 1477        -     1626959     1628080         1122        1
 1478        -     1628097     1630199         2103        1
 1479        -     1630638     1634630         3993        1
 1480        +     1635077     1635955          879        1
 1481        -     1636004     1638232         2229        1
 1482        +     1638381     1639646         1266        1
 1483        -     1639674     1640660          987        1
 1484        +     1640680     1641543          864        1
 1485        -     1641493     1642425          933        1
 1486        -     1642537     1643322          786        1
 1487        -     1643319     1644161          843        1
 1488        -     1644363     1646138         1776        1
 1489        +     1646327     1646992          666        1
 1490        +     1646989     1649529         2541        1
 1491        +     1649526     1650719         1194        1
 1492        +     1650716     1651516          801        1
 1493        +     1651518     1652771         1254        1
 1494        +     1652768     1653256          489        1
 1495        +     1653231     1653578          348        1
 1496        -     1653673     1655502         1830        1
 1497        -     1655609     1656721         1113        1
 1498        +     1657038     1658936         1899        1
 1499        +     1658974     1659354          381        1
 1500        +     1659370     1659741          372        1
 1501        +     1659811     1660620          810        1
 1502        +     1660656     1662284         1629        1
 1503        +     1662381     1662572          192        1
 1504        -     1662641     1663204          564        1
 1505        -     1663215     1666031         2817        1
 1506        +     1666204     1666764          561        1
 1507        +     1667068     1668408         1341        1
 1508        +     1668419     1669144          726        1
 1509        +     1669283     1670416         1134        1
 1510        +     1670413     1671366          954        1
 1511        +     1671377     1672384         1008        1
 1512        -     1672457     1673299          843        1
 1513        +     1673440     1674183          744        1
 1514        +     1674202     1675011          810        1
 1515        +     1675017     1676051         1035        1
 1516        -     1676017     1676925          909        1
 1517        +     1676941     1677375          435        1
 1518        +     1677421     1678542         1122        1
 1519        +     1678552     1678908          357        1
 1520        +     1678942     1679172          231        1
 1521        +     1679322     1680629         1308        1
 1522        -     1681208     1681966          759        1
 1523        +     1682157     1684004         1848        1
 1524        +     1684005     1686257         2253        1
 1525        +     1686325     1686573          249        1
 1526        +     1686570     1686887          318        1
 1527        +     1686878     1687888         1011        1
 1528        +     1687941     1689230         1290        1
 1529        -     1689303     1689920          618        1
 1530        -     1690134     1690346          213        1
 1531        +     1692316     1692711          396        1
 1532        +     1693716     1693823          108        1
 1533        -     1693996     1694262          267        1
 1534        -     1694545     1695108          564        1
 1535        -     1695281     1695946          666        1
 1536        -     1696727     1697242          516        1
 1537        -     1698095     1699654         1560        1
 1538        +     1700329     1701093          765        1
 1539        +     1701295     1702593         1299        1
 1540        +     1703074     1704096         1023        1
 1541        +     1704093     1705061          969        1
 1542        +     1705058     1705789          732        1
 1543        -     1705807     1706595          789        1
 1544        -     1706630     1707484          855        1
 1545        -     1707529     1708515          987        1
 1546        +     1708904     1709635          732        1
 1547        +     1709704     1710603          900        1
 1548        +     1710820     1711002          183        1
 1549        +     1710995     1712068         1074        1
 1550        +     1712299     1714053         1755        1
 1551        -     1714172     1717627         3456        1
 1552        +     1717944     1718696          753        1
 1553        +     1718726     1719970         1245        1
 1554        +     1720041     1720802          762        1
 1555        -     1720780     1721964         1185        1
 1556        -     1722083     1728346         6264        1
 1557        -     1728953     1729234          282        1
 1558        +     1729502     1731256         1755        1
 1559        +     1731373     1732476         1104        1
 1560        +     1732488     1733039          552        1
 1561        -     1733116     1733550          435        1
 1562        +     1733610     1734737         1128        1
 1563        +     1734734     1735411          678        1
 1564        +     1735976     1736212          237        1
 1565        +     1736519     1739644         3126        1
 1566        +     1739841     1741247         1407        1
 1567        -     1741212     1742192          981        1
 1568        +     1742244     1742852          609        1
 1569        +     1742887     1743771          885        1
 1570        -     1743778     1744371          594        1
 1571        -     1744426     1744836          411        1
 1572        +     1745064     1746089         1026        1
 1573        +     1746094     1746897          804        1
 1574        +     1747195     1747626          432        1
 1575        +     1747694     1751248         3555        1
 1576        -     1751297     1753342         2046        1
 1577        +     1753633     1754037          405        1
 1578        +     1754043     1755431         1389        1
 1579        +     1755445     1757310         1866        1
 1580        +     1757489     1757671          183        1
 1581        +     1757681     1759432         1752        1
 1582        +     1759453     1760178          726        1
 1583        +     1760241     1760555          315        1
 1584        +     1760552     1760929          378        1
 1585        +     1761078     1761605          528        1
 1586        +     1761744     1762937         1194        1
 1587        +     1763013     1763393          381        1
 1588        +     1763428     1764717         1290        1
 1589        +     1764770     1764973          204        1
 1590        +     1764979     1765383          405        1
 1591        -     1765400     1767142         1743        1
 1592        -     1767135     1769432         2298        1
 1593        -     1769436     1771604         2169        1
 1594        -     1771640     1773763         2124        1
 1595        -     1773928     1774575          648        1
 1596        -     1774860     1775144          285        1
 1597        +     1775356     1776705         1350        1
 1598        +     1776702     1777862         1161        1
 1599        +     1777859     1778539          681        1
 1600        +     1778539     1779048          510        1
 1601        +     1779314     1779724          411        1
 1602        -     1780643     1782064         1422        1
 1603        -     1782072     1782584          513        1
 1604        -     1782758     1783228          471        1
 1605        -     1783309     1783623          315        1
 1606        -     1783620     1783892          273        1
 1607        -     1783906     1784301          396        1
 1608        -     1784497     1785915         1419        1
 1609        -     1785912     1786196          285        1
 1610        -     1786307     1786528          222        1
 1611        -     1786584     1787099          516        1
 1612        -     1787096     1788310         1215        1
 1613        -     1788162     1789403         1242        1
 1614        +     1790236     1791333         1098        1
 1615        +     1791513     1792235          723        1
 1616        -     1792400     1793740         1341        1
 1617        -     1793997     1794707          711        1
 1618        +     1794756     1795805         1050        1
 1619        +     1795805     1797388         1584        1
 1620        +     1797382     1798245          864        1
 1621        +     1798294     1799052          759        1
 1622        -     1799073     1799441          369        1
 1623        +     1799556     1800899         1344        1
 1624        +     1800896     1802038         1143        1
 1625        +     1802035     1802667          633        1
 1626        +     1802664     1803284          621        1
 1627        +     1803297     1804031          735        1
 1628        +     1804039     1804851          813        1
 1629        +     1804853     1805656          804        1
 1630        +     1805653     1806000          348        1
 1631        +     1806193     1807263         1071        1
 1632        -     1807298     1807762          465        1
 1633        +     1807783     1809453         1671        1
 1634        +     1809491     1810150          660        1
 1635        +     1810240     1811058          819        1
 1636        +     1811127     1812359         1233        1
 1637        +     1812359     1813171          813        1
 1638        +     1813171     1814577         1407        1
 1639        +     1815298     1815693          396        1
 1640        +     1815683     1816081          399        1
 1641        +     1816189     1817607         1419        1
 1642        +     1817597     1818517          921        1
 1643        +     1818575     1820029         1455        1
 1644        -     1819963     1821693         1731        1
 1645        -     1821690     1823273         1584        1
 1646        -     1823360     1824400         1041        1
 1647        -     1824430     1825887         1458        1
 1648        -     1825998     1826426          429        1
 1649        -     1826614     1827870         1257        1
 1650        +     1828180     1828797          618        1
 1651        -     1828865     1830067         1203        1
 1652        -     1830070     1830561          492        1
 1653        +     1830665     1833379         2715        1
 1654        +     1833542     1834987         1446        1
 1655        +     1835013     1836236         1224        1
 1656        -     1836387     1836830          444        1
 1657        +     1836895     1839171         2277        1
 1658        +     1839168     1840583         1416        1
 1659        -     1840572     1842269         1698        1
 1660        +     1842451     1842891          441        1
 1661        -     1842898     1843632          735        1
 1662        +     1843741     1846659         2919        1
 1663        -     1846716     1846973          258        1
 1664        -     1846989     1848380         1392        1
 1665        -     1848517     1851768         3252        1
 1666        +     1852357     1852878          522        1
 1667        +     1852928     1853122          195        1
 1668        +     1853184     1853573          390        1
 1669        +     1853606     1854388          783        1
 1670        -     1854399     1855454         1056        1
 1671        +     1855764     1856696          933        1
 1672        +     1856810     1857724          915        1
 1673        +     1857731     1858537          807        1
 1674        +     1858700     1859758         1059        1
 1675        +     1859758     1862253         2496        1
 1676        -     1862347     1865382         3036        1
 1677        +     1865591     1866634         1044        1
 1678        +     1866631     1867845         1215        1
 1679        +     1867842     1868726          885        1
 1680        +     1868723     1869925         1203        1
 1681        +     1869922     1870845          924        1
 1682        +     1870842     1871354          513        1
 1683        +     1871363     1872559         1197        1
 1684        +     1872639     1874051         1413        1
 1685        +     1874160     1875221         1062        1
 1686        +     1875304     1881684         6381        1
 1687        +     1881704     1886512         4809        1
 1688        +     1886488     1888020         1533        1
 1689        +     1888026     1891079         3054        1
 1690        +     1891226     1892287         1062        1
 1691        -     1892270     1893580         1311        1
 1692        -     1893577     1894287          711        1
 1693        -     1894224     1895342         1119        1
 1694        +     1896084     1896467          384        1
 1695        +     1896475     1896867          393        1
 1696        -     1896876     1898207         1332        1
 1697        -     1898300     1899232          933        1
 1698        -     1899260     1899916          657        1
 1699        +     1900101     1900247          147        1
 1700        -     1900241     1900828          588        1
 1701        +     1901188     1901751          564        1
 1702        +     1901835     1902296          462        1
 1703        +     1902391     1903299          909        1
 1704        +     1903296     1904420         1125        1
 1705        +     1904429     1905253          825        1
 1706        +     1905247     1906242          996        1
 1707        +     1906472     1907320          849        1
 1708        +     1907594     1910593         3000        1
 1709        +     1910586     1910810          225        1
 1710        -     1910776     1911267          492        1
 1711        -     1911401     1912081          681        1
 1712        -     1912153     1912920          768        1
 1713        +     1912979     1913590          612        1
 1714        +     1913611     1914876         1266        1
 1715        +     1915527     1915910          384        1
 1716        +     1915949     1916701          753        1
 1717        +     1916698     1917759         1062        1
 1718        +     1917756     1917932          177        1
 1719        +     1917940     1918746          807        1
 1720        +     1918746     1919669          924        1
 1721        +     1919683     1921446         1764        1
 1722        +     1921548     1922723         1176        1
 1723        +     1922745     1923689          945        1
 1724        +     1923958     1925589         1632        1
 1725        +     1925684     1926205          522        1
 1726        +     1926202     1927137          936        1
 1727        -     1927211     1928575         1365        1
 1728        -     1928837     1928998          162        1
 1729        -     1929131     1929832          702        1
 1730        -     1929786     1931456         1671        1
 1731        -     1931497     1932612         1116        1
 1732        -     1932694     1933878         1185        1
 1733        -     1934482     1934649          168        1
 1734        +     1934918     1936342         1425        1
 1735        +     1936453     1937316          864        1
 1736        +     1937313     1938149          837        1
 1737        +     1938146     1938841          696        1
 1738        +     1938841     1939602          762        1
 1739        +     1939662     1940291          630        1
 1740        +     1940288     1941679         1392        1
 1741        +     1941862     1942665          804        1
 1742        +     1942659     1943573          915        1
 1743        +     1943576     1944406          831        1
 1744        +     1944442     1944756          315        1
 1745        +     1944809     1945627          819        1
 1746        +     1945641     1946420          780        1
 1747        +     1946417     1946524          108        1
 1748        -     1947030     1947419          390        1
 1749        -     1947416     1947643          228        1
 1750        +     1947861     1949345         1485        1
 1751        +     1949342     1950589         1248        1
 1752        -     1950632     1951051          420        1
 1753        -     1951041     1951751          711        1
 1754        +     1951852     1953237         1386        1
 1755        +     1953270     1953839          570        1
 1756        -     1953864     1954541          678        1
 1757        -     1954631     1955569          939        1
 1758        -     1955692     1957044         1353        1
 1759        +     1957677     1959233         1557        1
 1760        -     1959243     1959791          549        1
 1761        -     1959855     1960487          633        1
 1762        -     1960774     1961016          243        1
 1763        -     1961291     1961884          594        1
 1764        -     1961887     1962129          243        1
 1765        -     1962228     1964186         1959        1
 1766        -     1964183     1965346         1164        1
 1767        +     1965609     1965941          333        1
 1768        -     1965955     1967637         1683        1
 1769        +     1967759     1967917          159        1
 1770        +     1967917     1968165          249        1
 1771        +     1968173     1968910          738        1
 1772        +     1969004     1970704         1701        1
 1773        +     1971221     1971406          186        1
 1774        -     1971380     1971991          612        1
 1775        +     1972138     1973568         1431        1
